7629	1
7630	0
7631	1
7632	0
7633	0
7634	1
7635	1
7636	1
7637	0
7638	1
7639	0
7640	1
7641	0
7642	1
7643	0
7644	0
7645	0
7646	1
7647	0
7648	1
7649	0
7650	1
7651	1
7652	0
7653	1
7654	0
7655	1
7656	1
7657	1
7658	0
7659	1
7660	1
7661	1
7662	1
7663	0
7664	0
7665	1
7666	0
7667	1
7668	0
7669	0
7670	1
7671	0
7672	0
7673	1
7674	1
7675	1
7676	0
7677	0
7678	1
7679	0
7680	1
7681	1
7682	0
7683	0
7684	0
7685	0
7686	1
7687	1
7688	1
7689	0
7690	1
7691	1
7692	1
7693	1
7694	1
7695	1
7696	0
7697	0
7698	0
7699	0
7700	0
7701	1
7702	0
7703	0
7704	0
7705	1
7706	1
7707	0
7708	1
7709	0
7710	0
7711	1
7712	0
7713	0
7714	1
7715	1
7716	0
7717	0
7718	0
7719	1
7720	0
7721	1
7722	0
7723	0
7724	1
7725	1
7726	0
7727	0
7728	1
7729	1
7730	1
7731	0
7732	1
7733	1
7734	0
7735	1
7736	1
7737	0
7738	1
7739	0
7740	0
7741	1
7742	1
7743	1
7744	0
7745	0
7746	1
7747	1
7748	1
7749	0
7750	0
7751	1
7752	1
7753	0
7754	1
7755	1
7756	0
7757	0
7758	0
7759	1
7760	1
7761	1
7762	1
7763	1
7764	1
7765	0
7766	0
7767	1
7768	1
7769	0
7770	0
7771	0
7772	1
7773	0
7774	1
7775	0
7776	0
7777	1
7778	1
7779	1
7780	0
7781	1
7782	1
7783	1
7784	1
7785	1
7786	0
7787	1
7788	1
7789	0
7790	1
7791	0
7792	1
7793	1
7794	1
7795	1
7796	0
7797	0
7798	1
7799	0
7800	0
7801	1
7802	1
7803	1
7804	1
7805	1
7806	1
7807	0
7808	0
7809	1
7810	1
7811	0
7812	1
7813	1
7814	1
7815	0
7816	0
7817	1
7818	0
7819	1
7820	0
7821	0
7822	0
7823	0
7824	0
7825	0
7826	0
7827	0
7828	1
7829	0
7830	1
7831	0
7832	0
7833	0
7834	0
7835	1
7836	0
7837	1
7838	0
7839	0
7840	0
7841	1
7842	1
7843	0
7844	0
7845	0
7846	1
7847	0
7848	0
7849	1
7850	0
7851	1
7852	0
7853	1
7854	0
7855	1
7856	0
7857	0
7858	0
7859	1
7860	1
7861	1
7862	1
7863	1
7864	0
7865	0
7866	0
7867	1
7868	1
7869	0
7870	1
7871	1
7872	0
7873	0
7874	0
7875	1
7876	1
7877	0
7878	1
7879	1
7880	1
7881	0
7882	1
7883	1
7884	1
7885	0
7886	0
7887	0
7888	1
7889	1
7890	1
7891	1
7892	0
7893	0
7894	1
7895	0
7896	0
7897	1
7898	1
7899	0
7900	0
7901	1
7902	0
7903	0
7904	1
7905	0
7906	0
7907	1
7908	0
7909	1
7910	0
7911	0
7912	0
7913	0
7914	0
7915	1
7916	0
7917	1
7918	1
7919	1
7920	0
7921	1
7922	0
7923	1
7924	0
7925	1
7926	0
7927	0
7928	1
7929	0
7930	0
7931	1
7932	1
7933	1
7934	1
7935	0
7936	0
7937	1
7938	0
7939	1
7940	0
7941	1
7942	0
7943	0
7944	1
7945	0
7946	0
7947	1
7948	0
7949	1
7950	0
7951	1
7952	1
7953	0
7954	1
7955	1
7956	0
7957	1
7958	0
7959	1
7960	1
7961	0
7962	1
7963	0
7964	1
7965	0
7966	0
7967	1
7968	1
7969	0
7970	1
7971	0
7972	0
7973	0
7974	1
7975	1
7976	1
7977	0
7978	1
7979	1
7980	1
7981	1
7982	1
7983	0
7984	1
7985	1
7986	0
7987	0
7988	1
7989	1
7990	0
7991	1
7992	0
7993	1
7994	0
7995	0
7996	1
7997	1
7998	0
7999	1
8000	0
8001	1
8002	0
8003	0
8004	1
8005	0
8006	0
8007	0
8008	1
8009	1
8010	0
8011	0
8012	0
8013	1
8014	1
8015	0
8016	0
8017	0
8018	0
8019	1
8020	1
8021	0
8022	0
8023	1
8024	0
8025	1
8026	1
8027	0
8028	1
8029	0
8030	0
8031	0
8032	0
8033	1
8034	0
8035	1
8036	0
8037	0
8038	0
8039	0
8040	0
8041	0
8042	0
8043	1
8044	0
8045	0
8046	0
8047	0
8048	1
8049	1
8050	0
8051	1
8052	0
8053	0
8054	0
8055	0
8056	1
8057	0
8058	1
8059	0
8060	1
8061	0
8062	1
8063	1
8064	1
8065	0
8066	1
8067	0
8068	0
8069	0
8070	0
8071	1
8072	0
8073	0
8074	0
8075	1
8076	0
8077	0
8078	1
8079	0
8080	0
8081	0
8082	0
8083	0
8084	1
8085	1
8086	1
8087	0
8088	0
8089	0
8090	0
8091	0
8092	1
8093	1
8094	1
8095	0
8096	0
8097	1
8098	0
8099	1
8100	0
8101	1
8102	0
8103	0
8104	0
8105	0
8106	0
8107	1
8108	1
8109	0
8110	0
8111	0
8112	0
8113	0
8114	1
8115	1
8116	1
8117	0
8118	1
8119	1
8120	0
8121	1
8122	0
8123	1
8124	1
8125	0
8126	1
8127	0
8128	0
8129	0
8130	0
8131	0
8132	0
8133	0
8134	0
8135	0
8136	1
8137	1
8138	1
8139	1
8140	1
8141	0
8142	0
8143	0
8144	0
8145	0
8146	0
8147	0
8148	1
8149	1
8150	1
8151	0
8152	1
8153	0
8154	0
8155	0
8156	0
8157	0
8158	0
8159	0
8160	0
8161	0
8162	1
8163	1
8164	1
8165	0
8166	1
8167	1
8168	1
8169	1
8170	0
8171	0
8172	1
8173	0
8174	1
8175	0
8176	1
8177	0
8178	0
8179	1
8180	0
8181	1
8182	1
8183	1
8184	1
8185	1
8186	0
8187	1
8188	1
8189	0
8190	0
8191	1
8192	1
8193	1
8194	1
8195	1
8196	1
8197	0
8198	0
8199	0
8200	0
8201	0
8202	0
8203	0
8204	1
8205	1
8206	1
8207	1
8208	1
8209	0
8210	1
8211	1
8212	0
8213	0
8214	0
8215	0
8216	1
8217	1
8218	1
8219	1
8220	1
8221	0
8222	1
8223	1
8224	1
8225	1
8226	0
8227	1
8228	0
8229	1
8230	1
8231	0
8232	0
8233	0
8234	0
8235	1
8236	0
8237	1
8238	1
8239	0
8240	1
8241	0
8242	0
8243	1
8244	0
8245	1
8246	1
8247	0
8248	0
8249	1
8250	0
8251	1
8252	1
8253	1
8254	0
8255	0
8256	1
8257	1
8258	0
8259	1
8260	1
8261	0
8262	1
8263	1
8264	0
8265	1
8266	0
8267	0
8268	1
8269	0
8270	0
8271	1
8272	1
8273	0
8274	0
8275	1
8276	1
8277	0
8278	0
8279	0
8280	1
8281	1
8282	1
8283	0
8284	1
8285	0
8286	0
8287	1
8288	1
8289	1
8290	1
8291	0
8292	1
8293	1
8294	0
8295	0
8296	0
8297	0
8298	1
8299	0
8300	1
8301	1
8302	0
8303	1
8304	0
8305	0
8306	1
8307	1
8308	1
8309	0
8310	0
8311	0
8312	0
8313	1
8314	1
8315	1
8316	1
8317	1
8318	0
8319	1
8320	0
8321	1
8322	1
8323	1
8324	0
8325	1
8326	0
8327	1
8328	1
8329	0
8330	0
8331	1
8332	1
8333	1
8334	0
8335	1
8336	1
8337	1
8338	1
8339	0
8340	1
8341	1
8342	1
8343	0
8344	1
8345	1
8346	1
8347	0
8348	0
8349	0
8350	0
8351	0
8352	1
8353	1
8354	1
8355	0
8356	1
8357	1
8358	0
8359	0
8360	0
8361	1
8362	0
8363	1
8364	1
8365	0
8366	0
8367	0
8368	1
8369	0
8370	1
8371	1
8372	1
8373	0
8374	0
8375	0
8376	0
8377	0
8378	1
8379	1
8380	0
8381	0
8382	1
8383	1
8384	1
8385	1
8386	0
8387	1
8388	0
8389	1
8390	0
8391	1
8392	0
8393	0
8394	0
8395	0
8396	0
8397	0
8398	1
8399	1
8400	0
8401	1
8402	1
8403	0
8404	0
8405	0
8406	1
8407	1
8408	1
8409	0
8410	0
8411	0
8412	0
8413	1
8414	0
8415	1
8416	0
8417	0
8418	1
8419	1
8420	1
8421	0
8422	1
8423	0
8424	0
8425	0
8426	0
8427	1
8428	0
8429	1
8430	1
8431	0
8432	1
8433	1
8434	1
8435	1
8436	0
8437	1
8438	1
8439	0
8440	1
8441	1
8442	0
8443	0
8444	1
8445	0
8446	0
8447	0
8448	0
8449	0
8450	1
8451	0
8452	1
8453	0
8454	0
8455	1
8456	0
8457	1
8458	1
8459	1
8460	0
8461	1
8462	0
8463	1
8464	1
8465	0
8466	0
8467	0
8468	0
8469	0
8470	0
8471	1
8472	1
8473	1
8474	0
8475	0
8476	0
8477	1
8478	1
8479	0
8480	0
8481	0
8482	0
8483	0
8484	0
8485	0
8486	0
8487	1
8488	1
8489	0
8490	1
8491	0
8492	1
8493	1
8494	0
8495	1
8496	0
8497	0
8498	0
8499	1
8500	1
8501	0
8502	0
8503	1
8504	1
8505	1
8506	1
8507	0
8508	1
8509	1
8510	1
8511	1
8512	0
8513	1
8514	1
8515	0
8516	0
8517	1
8518	0
8519	0
8520	1
8521	1
8522	0
8523	0
8524	1
8525	1
8526	1
8527	1
8528	1
8529	1
8530	1
8531	1
8532	1
8533	1
8534	0
8535	0
8536	0
8537	1
8538	1
8539	0
8540	1
8541	0
8542	0
8543	1
8544	1
8545	1
8546	0
8547	1
8548	0
8549	1
8550	1
8551	0
8552	1
8553	1
8554	1
8555	1
8556	1
8557	1
8558	0
8559	1
8560	1
8561	1
8562	0
8563	0
8564	0
8565	1
8566	0
8567	1
8568	1
8569	1
8570	1
8571	1
8572	0
8573	1
8574	1
8575	1
8576	0
8577	1
8578	0
8579	1
8580	0
8581	0
8582	1
8583	0
8584	0
8585	0
8586	0
8587	0
8588	1
8589	0
8590	1
8591	1
8592	1
8593	0
8594	1
8595	0
8596	1
8597	1
8598	1
8599	0
8600	0
8601	1
8602	1
8603	1
8604	1
8605	0
8606	1
8607	0
8608	1
8609	0
8610	0
8611	0
8612	0
8613	1
8614	0
8615	0
8616	1
8617	0
8618	1
8619	1
8620	0
8621	0
8622	0
8623	1
8624	0
8625	0
8626	1
8627	0
8628	0
8629	0
8630	1
8631	1
8632	0
8633	0
8634	1
8635	0
8636	0
8637	0
8638	1
8639	0
8640	0
8641	0
8642	1
8643	1
8644	1
8645	1
8646	1
8647	1
8648	0
8649	1
8650	1
8651	1
8652	0
8653	0
8654	1
8655	0
8656	1
8657	0
8658	1
8659	1
8660	0
8661	1
8662	0
8663	1
8664	0
8665	1
8666	0
8667	1
8668	0
8669	0
8670	0
8671	1
8672	0
8673	0
8674	0
8675	0
8676	1
8677	1
8678	0
8679	0
8680	0
8681	1
8682	0
8683	1
8684	1
8685	0
8686	0
8687	0
8688	1
8689	1
8690	0
8691	1
8692	0
8693	1
8694	1
8695	1
8696	1
8697	0
8698	1
8699	1
8700	0
8701	0
8702	0
8703	0
8704	1
8705	0
8706	0
8707	0
8708	0
8709	0
8710	0
8711	0
8712	0
8713	1
8714	1
8715	1
8716	1
8717	1
8718	0
8719	0
8720	0
8721	0
8722	1
8723	0
8724	1
8725	0
8726	1
8727	0
8728	0
8729	1
8730	1
8731	0
8732	1
8733	0
8734	0
8735	0
8736	0
8737	1
8738	1
8739	0
8740	0
8741	1
8742	1
8743	0
8744	0
8745	1
8746	0
8747	0
8748	1
8749	1
8750	1
8751	0
8752	0
8753	1
8754	1
8755	0
8756	1
8757	0
8758	0
8759	0
8760	1
8761	0
8762	0
8763	0
8764	1
8765	0
8766	0
8767	0
8768	1
8769	1
8770	0
8771	1
8772	1
8773	1
8774	1
8775	0
8776	1
8777	0
8778	1
8779	0
8780	1
8781	1
8782	0
8783	0
8784	0
8785	0
8786	0
8787	1
8788	0
8789	1
8790	1
8791	1
8792	0
8793	0
8794	1
8795	0
8796	0
8797	0
8798	0
8799	1
8800	0
8801	0
8802	1
8803	1
8804	0
8805	1
8806	1
8807	1
8808	0
8809	1
8810	1
8811	1
8812	0
8813	1
8814	1
8815	0
8816	1
8817	1
8818	0
8819	0
8820	1
8821	0
8822	1
8823	0
8824	0
8825	0
8826	1
8827	0
8828	1
8829	1
8830	1
8831	0
8832	1
8833	1
8834	1
8835	0
8836	1
8837	0
8838	0
8839	0
8840	1
8841	0
8842	0
8843	0
8844	0
8845	1
8846	1
8847	1
8848	1
8849	1
8850	1
8851	1
8852	1
8853	0
8854	1
8855	1
8856	1
8857	1
8858	1
8859	0
8860	1
8861	0
8862	0
8863	0
8864	1
8865	1
8866	0
8867	0
8868	1
8869	1
8870	0
8871	1
8872	1
8873	0
8874	0
8875	0
8876	1
8877	1
8878	0
8879	0
8880	1
8881	1
8882	0
8883	1
8884	0
8885	0
8886	1
8887	1
8888	0
8889	1
8890	1
8891	1
8892	0
8893	1
8894	0
8895	1
8896	0
8897	0
8898	1
8899	1
8900	1
8901	1
8902	1
8903	0
8904	0
8905	0
8906	0
8907	0
8908	1
8909	1
8910	1
8911	1
8912	0
8913	0
8914	0
8915	0
8916	1
8917	1
8918	0
8919	0
8920	1
8921	0
8922	0
8923	1
8924	0
8925	1
8926	1
8927	0
8928	1
8929	1
8930	0
8931	1
8932	1
8933	0
8934	1
8935	1
8936	0
8937	1
8938	1
8939	1
8940	0
8941	0
8942	1
8943	1
8944	0
8945	0
8946	0
8947	1
8948	0
8949	1
8950	1
8951	0
8952	0
8953	1
8954	0
8955	0
8956	0
8957	1
8958	1
8959	1
8960	1
8961	1
8962	1
8963	1
8964	1
8965	1
8966	0
8967	0
8968	1
8969	1
8970	0
8971	1
8972	1
8973	1
8974	1
8975	0
8976	1
8977	1
8978	1
8979	1
8980	1
8981	1
8982	1
8983	0
8984	1
8985	0
8986	0
8987	0
8988	1
8989	1
8990	1
8991	0
8992	1
8993	1
8994	0
8995	0
8996	1
8997	1
8998	0
8999	0
9000	1
9001	1
9002	1
9003	1
9004	1
9005	0
9006	1
9007	1
9008	1
9009	1
9010	0
9011	1
9012	0
9013	0
9014	1
9015	1
9016	1
9017	0
9018	1
9019	1
9020	0
9021	0
9022	0
9023	1
9024	1
9025	1
9026	1
9027	0
9028	0
9029	1
9030	0
9031	0
9032	1
9033	0
9034	0
9035	1
9036	0
9037	1
9038	1
9039	1
9040	1
9041	1
9042	1
9043	1
9044	1
9045	0
9046	1
9047	1
9048	1
9049	1
9050	1
9051	1
9052	1
9053	0
9054	1
9055	1
9056	1
9057	1
9058	0
9059	0
9060	0
9061	1
9062	1
9063	1
9064	1
9065	0
9066	1
9067	0
9068	0
9069	0
9070	0
9071	1
9072	1
9073	1
9074	0
9075	0
9076	0
9077	0
9078	0
9079	0
9080	0
9081	0
9082	1
9083	1
9084	1
9085	0
9086	0
9087	0
9088	0
9089	0
9090	1
9091	0
9092	1
9093	1
9094	1
9095	1
9096	0
9097	0
9098	1
9099	1
9100	1
9101	0
9102	1
9103	0
9104	1
9105	0
9106	0
9107	0
9108	0
9109	1
9110	0
9111	1
9112	0
9113	1
9114	1
9115	0
9116	1
9117	0
9118	0
9119	1
9120	1
9121	0
9122	0
9123	1
9124	1
9125	1
9126	1
9127	1
9128	0
9129	1
9130	0
9131	0
9132	0
9133	0
9134	1
9135	1
9136	1
9137	1
9138	1
9139	0
9140	0
9141	0
9142	1
9143	1
9144	1
9145	1
9146	0
9147	0
9148	1
9149	1
9150	0
9151	0
9152	0
9153	1
9154	0
9155	1
9156	0
9157	0
9158	0
9159	1
9160	1
9161	0
9162	1
9163	1
9164	0
9165	0
9166	0
9167	0
9168	0
9169	0
9170	1
9171	1
9172	1
9173	1
9174	0
9175	1
9176	1
9177	1
9178	1
9179	0
9180	0
9181	0
9182	1
9183	1
9184	0
9185	1
9186	1
9187	0
9188	1
9189	0
9190	1
9191	0
9192	0
9193	0
9194	0
9195	1
9196	0
9197	0
9198	1
9199	0
9200	1
9201	1
9202	0
9203	1
9204	0
9205	1
9206	1
9207	0
9208	1
9209	0
9210	0
9211	1
9212	0
9213	0
9214	1
9215	1
9216	0
9217	0
9218	1
9219	1
9220	1
9221	1
9222	0
9223	0
9224	1
9225	1
9226	0
9227	0
9228	0
9229	1
9230	0
9231	1
9232	1
9233	1
9234	1
9235	1
9236	1
9237	0
9238	0
9239	1
9240	0
9241	0
9242	1
9243	1
9244	1
9245	0
9246	0
9247	1
9248	0
9249	1
9250	0
9251	1
9252	0
9253	0
9254	1
9255	1
9256	1
9257	0
9258	1
9259	0
9260	0
9261	1
9262	1
9263	1
9264	0
9265	1
9266	0
9267	1
9268	1
9269	0
9270	0
9271	0
9272	0
9273	0
9274	1
9275	0
9276	1
9277	0
9278	1
9279	0
9280	0
9281	0
9282	1
9283	0
9284	0
9285	1
9286	0
9287	1
9288	0
9289	0
9290	0
9291	0
9292	0
9293	1
9294	0
9295	1
9296	1
9297	1
9298	1
9299	0
9300	0
9301	1
9302	0
9303	0
9304	0
9305	0
9306	1
9307	0
9308	1
9309	1
9310	0
9311	0
9312	0
9313	1
9314	1
9315	0
9316	1
9317	1
9318	0
9319	1
9320	1
9321	1
9322	0
9323	0
9324	0
9325	0
9326	0
9327	1
9328	0
9329	1
9330	0
9331	0
9332	0
9333	1
9334	1
9335	1
9336	1
9337	0
9338	0
9339	1
9340	1
9341	0
9342	0
9343	1
9344	1
9345	1
9346	1
9347	0
9348	0
9349	1
9350	0
9351	1
9352	0
9353	0
9354	1
9355	1
9356	1
9357	0
9358	0
9359	1
9360	1
9361	1
9362	1
9363	0
9364	0
9365	0
9366	0
9367	0
9368	0
9369	0
9370	1
9371	1
9372	1
9373	1
9374	0
9375	0
9376	1
9377	1
9378	0
9379	0
9380	1
9381	1
9382	1
9383	1
9384	1
9385	0
9386	0
9387	0
9388	0
9389	1
9390	0
9391	1
9392	1
9393	0
9394	0
9395	0
9396	0
9397	0
9398	0
9399	1
9400	0
9401	0
9402	1
9403	1
9404	1
9405	1
9406	1
9407	0
9408	0
9409	1
9410	0
9411	0
9412	1
9413	1
9414	1
9415	0
9416	0
9417	0
9418	1
9419	1
9420	0
9421	1
9422	0
9423	0
9424	1
9425	0
9426	0
9427	0
9428	0
9429	0
9430	1
9431	0
9432	1
9433	0
9434	1
9435	1
9436	0
9437	1
9438	0
9439	0
9440	0
9441	1
9442	0
9443	1
9444	0
9445	0
9446	0
9447	0
9448	1
9449	0
9450	0
9451	1
9452	0
9453	0
9454	0
9455	0
9456	1
9457	1
9458	0
9459	0
9460	1
9461	0
9462	0
9463	1
9464	1
9465	0
9466	1
9467	0
9468	1
9469	0
9470	0
9471	0
9472	0
9473	0
9474	1
9475	0
9476	1
9477	0
9478	1
9479	0
9480	1
9481	0
9482	0
9483	1
9484	0
9485	1
9486	0
9487	1
9488	0
9489	1
9490	1
9491	1
9492	0
9493	1
9494	0
9495	1
9496	1
9497	0
9498	0
9499	0
9500	0
9501	1
9502	0
9503	0
9504	0
9505	0
9506	1
9507	0
9508	0
9509	1
9510	1
9511	0
9512	0
9513	1
9514	0
9515	1
9516	0
9517	0
9518	1
9519	0
9520	1
9521	0
9522	0
9523	1
9524	0
9525	1
9526	1
9527	1
9528	1
9529	0
9530	0
9531	0
9532	0
9533	0
9534	0
9535	1
9536	1
9537	1
9538	1
9539	0
9540	0
9541	1
9542	0
9543	1
9544	0
9545	0
9546	1
9547	1
9548	0
9549	0
9550	0
9551	1
9552	0
9553	0
9554	1
9555	1
9556	0
9557	1
9558	0
9559	1
9560	0
9561	0
9562	0
9563	1
9564	0
9565	1
9566	0
9567	1
9568	1
9569	0
9570	0
9571	0
9572	1
9573	0
9574	0
9575	0
9576	1
9577	0
9578	1
9579	1
9580	1
9581	1
9582	1
9583	1
9584	1
9585	1
9586	0
9587	1
9588	1
9589	1
9590	0
9591	0
9592	0
9593	1
9594	0
9595	0
9596	0
9597	1
9598	1
9599	1
9600	0
9601	1
9602	0
9603	0
9604	1
9605	0
9606	1
9607	0
9608	1
9609	0
9610	1
9611	0
9612	1
9613	1
9614	1
9615	0
9616	0
9617	0
9618	1
9619	0
9620	0
9621	1
9622	0
9623	0
9624	1
9625	0
9626	1
9627	0
9628	1
9629	0
9630	0
9631	1
9632	0
9633	0
9634	0
9635	1
9636	0
9637	0
9638	0
9639	0
9640	0
9641	0
9642	0
9643	0
9644	0
9645	0
9646	0
9647	1
9648	0
9649	1
9650	1
9651	0
9652	1
9653	0
9654	0
9655	1
9656	1
9657	0
9658	0
9659	0
9660	0
9661	0
9662	1
9663	0
9664	0
9665	0
9666	0
9667	0
9668	1
9669	0
9670	0
9671	1
9672	1
9673	1
9674	1
9675	0
9676	0
9677	1
9678	0
9679	0
9680	1
9681	0
9682	0
9683	0
9684	0
9685	1
9686	0
9687	1
9688	0
9689	0
9690	0
9691	0
9692	1
9693	0
9694	0
9695	1
9696	0
9697	1
9698	0
9699	1
9700	0
9701	0
9702	0
9703	1
9704	0
9705	0
9706	0
9707	0
9708	0
9709	1
9710	0
9711	0
9712	1
9713	0
9714	0
9715	1
9716	0
9717	1
9718	0
9719	1
9720	0
9721	1
9722	1
9723	1
9724	1
9725	0
9726	1
9727	0
9728	0
9729	0
9730	1
9731	0
9732	0
9733	1
9734	0
9735	0
9736	1
9737	0
9738	0
9739	1
9740	0
9741	1
9742	0
9743	0
9744	1
9745	0
9746	0
9747	1
9748	1
9749	0
9750	1
9751	1
9752	1
9753	0
9754	1
9755	0
9756	0
9757	0
9758	0
9759	0
9760	0
9761	1
9762	1
9763	0
9764	0
9765	0
9766	1
9767	0
9768	0
9769	0
9770	1
9771	0
9772	1
9773	1
9774	1
9775	0
9776	0
9777	0
